ID,DemHomeOwner,LostCustomer,regionPctCustomers,numOfTotalReturns,wksSinceLastPurch,customerGender,basktPurchCount12Month,LastPurchaseAmount,AvgPurchaseAmount12,AvgPurchaseAmountTotal,EstimatedIncome,regionMedHomeVal,intAdExposureCount12,intAdExposureCount36,intAdExposureCountAll,customerSubscrStat,socialMediaAdCount12,socialMediaAdCount36,socialMediaAdCountAll,totalNumProdPurchased,custInitiatedContacts,CustomerAge,avgDiscountValue12,customersales,techSupportEval,wksSinceFirstPurch,Review_Text,Title
2074,H,0,24,1,18,M,3,    $50.00,    $37.50,    $53.45,"$96,000.00",$132080.00,24,44,83,Platinum,10,19,29,16,2,           .,     $5.00,   $340.29,           2,93,,
2077,H,1,0,3,17,F,2,   $100.00,    $87.50,   $107.15,"$50,000.00","$65,390.00",27,43,56,Platinum,11,19,25,7,2,          51,    $16.67,   $383.20,           3,84,,
2079,U,0,24,2,6,F,2,    $50.00,    $45.00,    $56.45,"$92,000.00","$54,860.00",24,43,85,Platinum,11,20,33,14,2,          20,     $7.50,   $327.61,           2,117,,
2099,H,0,23,5,8,M,1,    $50.00,    $56.65,    $43.25,$117000.00,"$66,560.00",21,43,94,Platinum,10,21,39,23,3,           .,    $10.80,   $389.24,           2,153,,
2101,H,0,18,4,4,F,2,    $60.00,    $55.00,    $60.00,"$87,000.00","$97,500.00",26,44,90,Platinum,10,18,36,15,3,          34,    $11.25,   $384.40,           2,155,,
2104,H,0,39,1,20,M,2,    $80.00,    $70.00,    $74.50,"$71,000.00",$120640.00,24,45,104,Platinum,11,21,40,20,3,          20,    $10.00,   $505.99,           3,145,,
2109,H,1,11,5,16,F,2,    $75.00,    $45.00,    $45.55,$111000.00,$761930.00,21,41,78,Platinum,9,19,29,18,3,           .,     $9.00,   $431.17,           3,93,,
2117,U,0,0,3,13,U,1,    $50.00,    $57.15,    $49.25,$104000.00,"$72,280.00",25,45,76,Platinum,11,20,28,13,2,           .,     $8.33,   $377.91,           2,104,,
2119,H,0,31,2,19,M,2,    $50.00,    $43.75,    $38.55,$129000.00,$198510.00,23,42,100,Platinum,9,19,39,17,3,          18,     $7.50,   $310.61,           2,151,,
2144,U,0,34,1,24,U,3,    $45.00,    $62.50,    $56.25,"$92,000.00","$88,270.00",22,36,37,Platinum,11,18,16,4,1,           .,     $9.00,   $555.49,           3,51,,
2157,H,0,32,4,6,M,2,    $80.00,    $65.00,    $63.00,"$83,000.00","$80,730.00",26,46,56,Platinum,11,20,21,10,2,          31,    $13.25,   $503.18,           3,69,,
2161,H,1,36,1,7,M,1,    $50.00,    $50.85,    $44.20,$114000.00,"$44,850.00",27,48,75,Platinum,11,21,28,19,3,          24,     $5.00,   $267.29,           2,92,,
2173,U,0,0,3,6,F,2,    $60.00,    $74.00,    $66.35,"$79,000.00",$145080.00,29,50,79,Platinum,10,20,28,15,3,          19,    $15.67,   $409.13,           2,100,,
183977,H,0,36,1,16,M,3,    $75.00,    $68.35,    $63.75,"$82,000.00","$81,510.00",12,28,36,Platinum,5,12,15,4,2,          25,    $15.00,   $538.24,           5,74,,
183981,U,0,32,4,17,M,1,   $150.00,    $76.65,    $70.50,"$75,000.00","$82,940.00",13,35,62,Platinum,6,17,26,20,3,          18,    $16.75,   $955.75,           4,100,,
183985,H,0,27,2,18,M,2,    $75.00,    $77.50,    $56.10,"$92,000.00","$91,910.00",13,35,60,Platinum,6,17,26,9,2,          35,    $16.00,   $591.65,           5,126,,
183995,U,0,40,1,20,M,3,   $100.00,    $82.50,    $65.00,"$80,000.00","$73,840.00",12,26,25,Platinum,6,13,11,3,1,           .,    $13.00,   $703.45,           5,52,,
184028,H,0,42,3,20,M,3,    $75.00,    $83.35,    $83.35,"$64,000.00","$50,700.00",13,31,31,Platinum,6,14,12,3,2,          24,    $16.67,   $698.83,           5,57,,
184070,H,0,37,1,19,F,3,   $100.00,    $51.65,    $36.00,$137000.00,"$58,500.00",13,33,32,Platinum,6,15,14,5,1,          21,     $5.00,   $673.58,           5,76,,
184103,H,0,33,1,18,M,2,    $75.00,    $71.25,    $67.00,"$78,000.00",$231400.00,13,32,30,Platinum,6,15,13,5,1,          29,    $20.00,   $500.21,           5,56,,
184110,H,0,39,4,23,F,2,   $150.00,   $103.75,    $89.30,"$60,000.00","$85,280.00",13,34,42,Platinum,6,17,17,7,2,           .,    $20.75," $1,115.31",           4,68,,
184173,H,0,54,2,17,F,3,   $100.00,    $83.35,    $83.35,"$64,000.00",$115570.00,12,26,24,Platinum,6,13,11,3,2,          18,    $15.00,   $711.69,           5,53,,
184184,U,0,40,2,17,F,3,    $75.00,    $50.00,    $50.00,$102000.00,"$87,750.00",11,18,17,Gold,6,10,8,2,2,          27,    $10.00,   $502.15,           5,45,,
184191,H,0,36,1,19,F,3,    $75.00,    $57.50,    $43.75,$115000.00,"$72,540.00",12,30,36,Platinum,6,13,14,4,2,          22,    $15.00,   $496.25,           5,77,,
184208,H,0,26,1,19,M,3,   $130.00,   $117.50,   $106.30,"$51,000.00","$81,510.00",13,34,78,Platinum,6,16,31,19,3,          20,    $21.00," $1,126.21",           4,143,,
184211,U,0,0,1,24,M,5,   $100.00,   $100.00,    $70.00,"$75,000.00",     $0.00,12,34,40,Platinum,6,17,17,4,1,          30,    $20.00," $1,122.16",           5,68,,
184248,H,0,40,3,18,M,3,   $125.00,   $173.35,   $161.25,"$34,000.00",$105170.00,13,32,31,Platinum,6,15,13,4,2,           .,    $34.67," $1,739.47",           5,57,,
184253,H,0,36,1,18,F,3,   $100.00,    $55.00,    $45.00,$113000.00,$122330.00,12,32,34,Platinum,6,15,15,4,2,          38,     $3.00,   $662.28,           5,68,,
184263,U,0,0,3,24,M,2,   $130.00,   $113.00,    $88.35,"$60,000.00",$104260.00,13,35,69,Platinum,6,17,26,27,3,           .,    $23.33," $1,119.83",           4,112,,
184305,U,0,34,1,20,F,5,   $125.00,   $125.00,   $125.00,"$43,000.00",$104780.00,11,18,16,Gold,5,8,7,1,1,           .,    $25.00," $1,743.10",           5,44,,
184321,H,0,50,1,21,F,5,   $125.00,   $125.00,   $125.00,"$43,000.00","$93,730.00",12,31,43,Platinum,6,15,18,3,2,          30,    $25.00," $1,746.67",           5,80,,
184322,H,0,30,1,17,F,3,    $75.00,    $85.00,    $83.55,"$64,000.00",$350480.00,13,34,54,Platinum,6,16,21,7,2,           .,    $15.00,   $713.57,           5,88,,
184328,U,0,38,5,19,F,1,   $125.00,    $75.70,    $48.50,$105000.00,"$75,790.00",14,33,62,Platinum,6,17,26,20,3,          19,    $14.20,   $951.29,           4,110,,
184329,U,0,32,3,18,F,2,   $125.00,   $143.75,   $134.70,"$40,000.00","$92,170.00",14,36,71,Platinum,6,17,27,17,3,          73,    $30.00," $1,750.93",           4,112,,
184336,H,0,38,4,18,M,2,   $125.00,    $95.00,    $83.05,"$64,000.00","$85,280.00",14,32,79,Platinum,6,16,32,18,3,          21,    $17.50,   $950.04,           4,153,,
184337,H,0,30,2,16,F,2,   $125.00,   $100.00,    $45.70,$111000.00,"$88,140.00",9,20,56,Platinum,5,12,26,14,3,          23,    $25.00," $1,112.14",           4,123,,
184383,U,0,36,1,20,M,3,   $100.00,   $100.00,    $91.65,"$58,000.00",$113750.00,12,29,41,Platinum,6,14,16,3,2,          39,    $20.00,   $836.50,           5,81,,
184393,U,0,26,2,22,F,3,   $150.00,   $150.00,   $150.00,"$36,000.00","$84,110.00",13,27,25,Platinum,6,13,11,2,2,           .,    $30.00," $1,741.10",           5,53,,
184424,H,0,42,1,15,M,3,   $105.00,    $90.00,    $76.65,"$69,000.00","$73,060.00",11,30,34,Member,5,13,13,3,2,          20,    $15.00,   $955.90,           5,65,,
184431,H,0,39,2,15,M,3,   $135.00,   $122.50,   $116.00,"$46,000.00","$98,280.00",13,32,45,Platinum,6,15,19,5,2,          23,    $24.50," $1,755.68",           5,80,,
184438,U,0,27,2,18,M,3,   $150.00,   $123.35,    $95.75,"$56,000.00",$120120.00,13,34,62,Platinum,6,17,27,10,2,          27,    $25.00," $1,737.03",           4,103,,
184456,U,0,35,1,15,M,3,    $75.00,    $65.00,    $47.00,$108000.00,$117520.00,15,33,40,Platinum,6,13,15,5,1,           .,    $11.00,   $550.48,           5,75,,
184484,H,0,40,1,18,M,3,    $75.00,   $125.00,   $143.75,"$38,000.00",$119210.00,13,33,43,Platinum,6,16,20,4,2,          25,    $25.00," $1,748.18",           5,81,,
184538,U,0,26,2,24,M,3,   $125.00,   $125.00,   $106.25,"$51,000.00",$204360.00,11,32,45,Platinum,6,16,20,4,2,          18,    $25.00," $1,742.65",           5,77,,
184540,U,0,36,1,16,F,3,    $75.00,    $63.35,    $49.45,$103000.00,"$76,310.00",14,33,46,Platinum,6,14,18,9,2,           .,    $16.00,   $551.58,           5,80,,
184585,U,0,33,1,21,F,3,   $125.00,   $112.50,    $75.00,"$70,000.00",$125840.00,13,32,43,Platinum,6,15,17,4,2,           .,    $25.00," $1,118.51",           5,81,,
184588,H,0,26,1,26,F,3,    $90.00,    $60.00,    $38.00,$131000.00,$140270.00,10,28,40,Platinum,5,14,17,5,2,          53,     $6.00,   $663.80,           5,80,,
184607,H,0,37,2,15,F,3,   $100.00,    $75.00,    $75.00,"$70,000.00",$104000.00,12,19,17,Gold,5,8,7,2,2,          27,    $15.00,   $711.60,           5,44,,
184637,H,0,30,1,18,M,3,   $100.00,   $108.35,    $88.35,"$60,000.00",$108030.00,13,34,46,Platinum,6,16,19,6,2,          21,    $25.00,   $823.06,           5,80,,
184638,U,0,30,1,16,F,3,   $250.00,   $250.00,   $157.50,"$35,000.00","$44,460.00",13,32,43,Platinum,6,15,18,4,2,          18,    $50.00," $4,249.19",           5,80,,
184669,U,0,41,2,20,U,3,   $100.00,    $62.50,    $63.00,"$83,000.00","$71,370.00",13,33,37,Platinum,6,16,15,5,2,           .,    $12.50,   $636.04,           5,65,,
184692,H,0,18,3,16,M,2,   $135.00,   $127.50,    $98.35,"$54,000.00",$101140.00,14,32,37,Platinum,6,14,14,6,2,          22,    $24.00," $1,750.44",           4,68,,
184700,H,0,35,1,21,F,5,   $150.00,   $150.00,   $137.50,"$39,000.00",$120120.00,13,32,37,Platinum,6,15,14,2,1,           .,    $30.00," $1,744.51",           5,64,,
184706,H,0,31,1,15,M,3,   $150.00,   $137.50,   $137.50,"$39,000.00","$99,710.00",12,29,27,Member,5,12,11,2,1,          27,    $25.00," $1,753.61",           5,57,,
184727,U,0,32,2,15,F,3,   $100.00,    $87.50,    $63.35,"$82,000.00",$149630.00,13,29,34,Platinum,5,12,13,3,2,           .,    $17.50,   $702.39,           5,68,,
184737,U,0,24,1,16,F,3,    $75.00,    $65.00,    $47.50,$107000.00,"$76,700.00",11,27,38,Platinum,5,11,14,4,2,           .,    $15.00,   $550.39,           5,77,,
184763,H,0,32,3,16,U,3,   $100.00,    $66.65,    $66.65,"$79,000.00",$109980.00,13,31,28,Platinum,6,14,12,3,2,           .,    $13.33,   $649.76,           5,57,,
184765,U,0,32,1,15,M,3,   $100.00,    $75.00,    $75.00,"$70,000.00",$109980.00,15,30,40,Platinum,5,10,13,4,2,           .,    $12.00,   $701.94,           5,76,,
184773,U,0,25,1,21,F,5,   $125.00,   $125.00,    $87.50,"$61,000.00",$155350.00,13,30,33,Platinum,6,13,12,2,2,          28,    $25.00," $1,753.44",           5,65,,
184794,H,0,27,3,15,F,2,   $155.00,   $172.00,   $128.50,"$42,000.00","$75,010.00",14,35,53,Platinum,6,16,19,10,2,          21,    $35.33," $1,745.43",           4,80,,
184813,U,0,34,1,18,M,5,   $125.00,   $500.00,   $212.50,"$26,000.00",$118950.00,13,35,38,Platinum,6,17,16,4,2,          29,   $100.00," $4,259.72",           5,65,,
184825,U,0,39,1,18,F,3,   $100.00,    $70.00,    $46.65,$109000.00,$104910.00,13,35,63,Platinum,6,17,25,9,2,           .,    $10.00,   $639.41,           5,130,,
184852,H,0,42,1,27,M,5,   $125.00,   $125.00,   $116.65,"$46,000.00",$115440.00,11,31,31,Platinum,5,14,13,3,2,          40,    $25.00," $1,748.94",           5,61,,
184867,U,0,4,2,16,M,3,   $100.00,    $75.00,    $58.35,"$89,000.00",$123500.00,13,30,34,Platinum,6,13,13,3,2,           .,    $15.00,   $698.03,           5,70,,
184878,H,0,38,1,22,M,3,   $125.00,   $112.50,    $58.55,"$89,000.00",$102830.00,13,34,47,Platinum,6,16,20,7,2,           .,    $25.00," $1,124.10",           5,80,,
184888,H,0,32,3,21,M,3,   $125.00,   $108.35,   $108.35,"$50,000.00",$112450.00,13,26,25,Platinum,6,13,11,3,2,          35,    $21.67," $1,117.18",           5,53,,
184919,U,0,42,2,22,F,3,    $80.00,    $52.50,    $51.00,$100000.00,$158730.00,12,32,35,Platinum,6,15,14,5,2,          30,    $10.50,   $677.15,           5,65,,
184920,H,0,31,3,18,M,1,    $75.00,    $83.35,    $75.00,"$70,000.00",$112450.00,13,32,31,Platinum,6,15,13,8,2,           .,    $18.33,   $582.21,           5,56,,
184924,U,0,37,2,16,F,3,   $100.00,    $62.50,    $62.50,"$83,000.00","$96,070.00",13,20,18,Gold,5,8,7,2,2,          29,    $12.50,   $640.11,           5,44,,
184960,U,0,21,2,16,M,3,   $125.00,   $112.50,   $112.50,"$48,000.00",$183040.00,15,23,20,Gold,6,10,8,2,2,          26,    $22.50," $1,118.02",           5,45,,
184985,U,0,29,1,25,M,3,   $100.00,   $108.35,    $77.00,"$69,000.00","$75,790.00",12,33,44,Platinum,6,16,18,5,2,          31,    $25.00,   $825.84,           5,77,,
184997,U,0,32,2,18,M,2,   $300.00,   $275.00,   $245.00,"$23,000.00","$79,170.00",13,31,32,Platinum,5,14,13,5,2,          18,    $50.00," $4,248.37",           5,56,,
185001,H,0,25,1,23,M,5,   $250.00,   $250.00,   $162.50,"$34,000.00",$144300.00,13,24,22,Gold,6,11,9,2,1,          45,    $50.00,"$13,979.26",           5,47,,
185023,U,1,42,0,14,M,5,     $0.00,   $500.00,   $288.90,"$19,000.00","$72,410.00",19,41,109,Platinum,7,7,39,18,3,           .,       .,"$12,598.52",           4,150,,
185079,H,0,26,2,6,F,3,   $860.00,   $681.65,   $775.75," $7,000.00","$75,790.00",27,48,112,Platinum,6,17,35,34,3,          19,   $100.00,"$26,028.18",           4,158,,
185091,U,0,31,1,21,F,5,   $125.00,   $125.00,   $618.90," $9,000.00","$67,340.00",32,51,105,Platinum,6,16,21,9,2,           .,    $25.00," $1,739.95",           5,105,,
185093,H,0,35,2,23,M,3,   $535.00,   $485.00,   $349.50,"$16,000.00","$85,540.00",33,55,116,Platinum,6,17,28,10,2,          22,    $97.00," $8,634.15",           4,116,,
185105,H,0,37,1,4,M,3,   $500.00,   $275.00,   $376.90,"$15,000.00",$468520.00,29,50,109,Platinum,6,17,24,13,2,           .,    $60.00," $8,632.53",           4,99,,
185111,H,0,50,4,21,F,2,   $220.00,   $210.00,   $196.20,"$28,000.00",     $0.00,34,55,138,Platinum,6,17,34,45,3,          18,    $40.00," $1,739.22",           4,152,,
185122,H,0,20,1,17,F,5,   $125.00,   $125.00,   $339.15,"$16,000.00",$158470.00,27,42,125,Platinum,7,14,31,18,3,          28,    $25.00," $1,749.00",           4,147,,
185125,U,0,0,3,22,F,2,   $675.00,   $421.25,   $269.65,"$20,000.00",     $0.00,35,57,142,Platinum,6,17,35,41,3,          18,    $85.00," $8,642.71",           4,152,,
185127,H,0,28,1,4,M,5,   $175.00,   $215.00,   $463.80,"$12,000.00",$155740.00,43,57,103,Platinum,6,12,16,21,2,          30,    $43.00," $1,754.07",           4,88,,
185133,H,0,31,1,16,F,3,   $500.00,   $155.00,   $293.45,"$19,000.00",$128180.00,32,46,70,Platinum,5,11,9,13,1,          17,    $20.00,"$11,176.82",           5,62,,
185135,U,0,46,2,25,F,2,   $500.00,   $500.00,   $316.30,"$18,000.00","$82,160.00",28,50,98,Platinum,5,16,23,23,3,          33,   $100.00," $8,641.04",           4,92,,
185138,U,0,0,2,4,M,3," $1,720.00"," $1,100.00"," $1,417.50"," $4,000.00",$144430.00,32,49,67,Platinum,6,14,12,4,2,          30,   $220.00,"$82,993.36",           5,57,,
185142,H,0,17,2,13,F,3," $2,500.00"," $2,000.00"," $1,714.30"," $3,000.00","$96,980.00",35,56,102,Platinum,6,16,21,7,2,          35,   $400.00,"$82,991.71",           5,77,,
185145,U,0,22,2,19,F,1,   $500.00,   $500.00,   $442.00,"$13,000.00","$25,350.00",20,42,87,Platinum,6,17,27,25,2,           .,   $100.00," $8,637.59",           4,113,,
185151,U,0,22,1,21,F,5," $2,500.00"," $2,500.00",   $916.65," $6,000.00",$342160.00,23,38,42,Platinum,6,13,13,3,2,           .,   $500.00,"$83,000.10",           5,66,,
185159,U,0,42,3,20,F,3,   $500.00,   $375.00,   $230.00,"$24,000.00",$107770.00,27,49,67,Platinum,6,17,22,6,2,          20,    $75.00," $8,641.43",           4,77,,
185172,H,0,32,0,14,F,5,   $250.00,   $250.00,   $170.00,"$32,000.00",$282490.00,26,37,55,Platinum,7,7,17,4,2,          21,       .," $4,266.30",           5,101,,
185178,H,0,22,1,14,M,3,   $125.00,    $61.65,    $60.00,"$87,000.00","$96,590.00",25,42,68,Platinum,6,14,26,11,2,          18,    $10.00,   $666.05,           4,137,,
185229,U,0,6,2,4,M,3,    $75.00,   $112.50,    $85.70,"$62,000.00",$196040.00,17,35,47,Platinum,6,14,18,7,2,          18,    $22.50,   $828.31,           5,76,,
185231,H,0,31,1,18,M,2,    $75.00,    $68.75,    $60.00,"$87,000.00",$450190.00,13,34,35,Platinum,6,16,15,5,2,          20,    $10.00,   $512.67,           5,64,,
185237,U,0,39,1,14,M,5,   $100.00,   $100.00,   $100.00,"$54,000.00","$79,820.00",24,35,33,Gold,7,12,10,3,1,          17,    $20.00," $1,122.22",           5,48,,
185243,H,0,38,1,4,M,5,   $200.00,   $200.00,   $148.50,"$37,000.00",$507130.00,24,45,80,Platinum,6,16,30,10,2,          24,    $40.00," $1,741.35",           4,137,,
185245,H,0,48,0,14,M,5,    $75.00,   $125.00,    $66.65,"$79,000.00","$95,030.00",23,42,50,Platinum,7,7,16,6,2,          32,       .," $1,745.53",           5,78,,
185285,U,0,28,1,17,F,3,   $125.00,   $112.50,    $73.15,"$72,000.00",$184340.00,28,49,79,Platinum,6,17,27,16,3,          19,    $25.00," $1,108.36",           4,113,,
185296,H,0,30,3,21,F,2,   $100.00,   $118.75,   $101.00,"$53,000.00","$85,020.00",13,31,32,Platinum,6,15,13,5,2,          20,    $23.33,   $824.62,           5,57,,
185313,U,0,0,4,4,F,2,     $0.00,    $40.00,    $35.00,$141000.00,"$90,220.00",24,44,63,Platinum,6,15,20,11,2,          21,     $8.00,   $277.60,           4,105,,
185322,U,0,0,2,16,U,3,    $75.00,    $75.00,    $75.00,"$70,000.00",$172120.00,13,20,18,Gold,5,8,7,2,2,           .,    $15.00,   $707.47,           5,44,,
185331,U,0,0,1,20,M,5,   $125.00,   $125.00,   $125.00,"$43,000.00",$183950.00,10,16,15,Gold,5,8,7,1,1,           .,    $25.00," $1,751.42",           5,44,,
185357,U,1,27,1,11,M,5,   $125.00,   $125.00,    $77.50,"$68,000.00",$221650.00,25,41,49,Platinum,6,13,15,6,2,           .,    $25.00," $1,361.27",           5,73,,
185362,H,0,0,2,11,F,2,     $0.00,    $51.25,    $40.90,$123000.00,$107900.00,30,49,58,Platinum,5,14,14,11,2,          18,     $9.50,   $280.59,           5,65,,
185367,H,0,24,1,5,M,3,   $175.00,   $135.00,   $117.50,"$46,000.00",$184210.00,24,44,49,Platinum,6,16,16,6,1,          22,    $27.00," $1,745.63",           5,68,,
185372,U,0,34,1,13,F,3,     $0.00,    $40.00,    $26.25,$180000.00,$102830.00,13,25,40,Platinum,5,9,15,8,2,           .,     $4.00,   $303.59,           5,134,,
185423,U,0,38,2,13,F,3,     $0.00,    $75.00,    $66.65,"$79,000.00","$67,730.00",14,29,27,Platinum,6,14,12,3,2,           .,    $15.00,   $714.69,           5,53,,
185448,U,0,21,1,9,M,2,   $125.00,    $89.00,   $106.95,"$50,000.00","$33,670.00",39,61,109,Platinum,6,17,33,23,3,           .,    $25.00,   $952.19,           4,119,,
185455,H,0,32,1,14,M,5,   $125.00,   $125.00,   $125.00,"$43,000.00","$59,150.00",22,39,39,Platinum,6,14,12,3,1,          22,    $25.00," $1,742.00",           5,59,,
185458,H,0,34,1,14,M,3,   $125.00,   $275.00,   $172.50,"$32,000.00",$200850.00,25,45,75,Platinum,6,16,25,10,2,          23,    $60.00," $4,250.25",           4,109,,
185465,H,0,27,2,6,F,3,   $250.00,   $150.00,   $147.75,"$37,000.00","$83,850.00",18,28,50,Platinum,5,11,18,11,2,          22,    $30.00," $1,752.72",           4,103,,
185486,H,0,30,1,14,M,3,   $100.00,   $116.65,   $105.00,"$51,000.00",$310570.00,23,39,48,Platinum,6,13,15,5,2,          21,    $25.00,   $826.70,           5,80,,
185499,H,0,34,2,10,F,3,   $300.00,   $345.00,   $390.85,"$14,000.00",$214370.00,29,42,45,Platinum,7,14,14,6,2,          29,    $52.50," $4,257.12",           5,54,,
185521,U,0,24,1,8,F,5,     $0.00,    $75.00,    $68.35,"$77,000.00",$437710.00,13,28,66,Platinum,6,13,27,9,2,          22,    $15.00,   $788.89,           4,146,,
185529,H,0,33,2,8,F,2,     $0.00,    $29.00,    $29.15,$165000.00,$306280.00,12,30,29,Platinum,6,15,13,6,2,          20,     $4.50,   $221.49,           5,56,,
185543,H,0,42,2,8,M,3,     $0.00,   $125.00,    $91.20,"$58,000.00",$106600.00,18,38,87,Platinum,6,16,34,17,3,          22,    $25.00," $1,745.48",           4,150,,
185552,H,0,36,2,8,M,3,     $0.00,    $75.00,    $72.50,"$73,000.00",$161200.00,11,33,61,Platinum,6,17,25,10,2,          32,    $15.00,   $709.13,           4,103,,
185557,H,0,18,0,12,M,5,    $75.00,    $85.00,    $56.65,"$91,000.00","$37,050.00",22,41,57,Platinum,7,7,19,6,1,          19,       .," $1,079.05",           5,85,,
185578,U,0,22,3,4,M,2,     $0.00,   $112.00,    $94.30,"$57,000.00",$230230.00,21,43,47,Platinum,6,17,16,7,2,           .,    $26.00,   $835.51,           4,64,,
185616,U,0,20,1,14,M,5,     $0.00,   $125.00,    $54.45,"$95,000.00",$633750.00,11,29,63,Platinum,6,14,26,9,3,          21,    $25.00," $1,741.00",           4,149,,
185623,U,0,15,2,14,M,3,     $0.00,   $125.00,   $125.00,"$43,000.00",$133250.00,12,30,28,Platinum,6,15,13,3,2,           .,    $25.00," $1,750.24",           5,56,,
185626,H,0,46,1,14,M,2,     $0.00,    $85.00,    $56.25,"$92,000.00","$59,540.00",13,35,45,Platinum,6,17,19,12,2,          25,     $9.00,   $594.72,           4,76,,
185640,H,0,41,3,14,M,2,     $0.00,    $93.75,    $93.00,"$57,000.00",$248300.00,13,33,73,Platinum,6,17,28,25,3,          25,    $21.67,   $582.07,           4,115,,
185653,U,0,35,0,4,F,3,   $125.00,    $75.00,    $55.35,"$93,000.00","$68,900.00",21,41,73,Platinum,7,7,28,14,2,           .,       .,   $951.08,           4,128,,
185662,U,0,35,3,4,M,1,     $0.00,    $55.00,    $50.50,$101000.00,"$88,660.00",21,42,46,Platinum,6,17,16,10,2,          19,    $10.00,   $235.80,           4,65,,
185680,H,0,29,3,4,M,2,     $0.00,    $60.00,    $52.50,"$98,000.00",$179790.00,29,48,53,Platinum,6,17,16,10,2,           .,    $11.67,   $278.40,           5,64,,
185684,H,0,15,2,7,M,3,   $125.00,   $112.50,   $115.00,"$47,000.00",$289120.00,22,32,31,Gold,9,14,12,5,2,          32,    $22.50," $1,114.35",           5,48,,
185701,H,0,29,1,10,M,5,    $75.00,    $75.00,    $83.35,"$64,000.00","$77,870.00",20,28,25,Gold,8,12,10,3,1,          25,    $15.00,   $778.46,           5,43,,
